name,price,image_url,units,category
Handmade Bhujia Sev+Namkeen Aloo Bhujia-Mint Masala+Namkeen Khatta Meetha(150 g),147,https://www.bigbasket.com/media/uploads/p/l/1213552_1-tasties-handmade-bhujia-sevnamkeen-aloo-bhujia-mint-masalanamkeen-khatta-meetha150-g.jpg,Combo,Snacks & Branded Foods
Choco Chip Cookies,180,https://www.bigbasket.com/media/uploads/p/l/1212944_2-unibic-choco-chip-cookies.jpg,6x75 g,Snacks & Branded Foods
Cookies - Chocolate Chip,55,https://www.bigbasket.com/media/uploads/p/l/267154_3-unibic-cookies-chocolate-chip.jpg,150 g,Snacks & Branded Foods
Cookies - Chocolate Chip,30,https://www.bigbasket.com/media/uploads/p/l/40016293_2-unibic-cookies-chocolate-chip.jpg,75 g,Snacks & Branded Foods
Cookies - Chocolate Chip,90,https://www.bigbasket.com/media/uploads/p/l/1204070_2-unibic-cookies-chocolate-chip.jpg,3x75 g,Snacks & Branded Foods
"Red Velvet Sandwich Biscuit - Limited Edition, Yummy Treat",20,https://www.bigbasket.com/media/uploads/p/l/40242232_1-cadbury-oreo-red-velvet-sandwich-biscuit-limited-edition-yuly-treat.jpg,60 g,Snacks & Branded Foods
"Red Velvet Sandwich Biscuit - Limited Edition, Yummy Treat",40,https://www.bigbasket.com/media/uploads/p/l/40242233_1-cadbury-oreo-red-velvet-sandwich-biscuit-limited-edition-yuly-treat.jpg,120 g,Snacks & Branded Foods
"Red Velvet Sandwich Biscuit - Limited Edition, Yummy Treat",120,https://www.bigbasket.com/media/uploads/p/l/1221282_1-cadbury-oreo-red-velvet-sandwich-biscuit-limited-edition-yuly-treat.jpg,3x120 g,Snacks & Branded Foods
"Red Velvet Sandwich Biscuit - Limited Edition, Yummy Treat",80,https://www.bigbasket.com/media/uploads/p/l/1221283_1-cadbury-oreo-red-velvet-sandwich-biscuit-limited-edition-yuly-treat.jpg,2x120 g,Snacks & Branded Foods
Chocobakes Choc Filled Cookies,70,https://www.bigbasket.com/media/uploads/p/l/40185712_3-cadbury-chocobakes-choc-filled-cookiesbiscuits-family-pack.jpg,150 g,Snacks & Branded Foods
Chocobakes Choc Filled Cookies/Biscuits - Family Pack,210,https://www.bigbasket.com/media/uploads/p/l/1219024_2-cadbury-chocobakes-choc-filled-cookiesbiscuits-family-pack.jpg,3X150 g,Snacks & Branded Foods
Chocobakes Choc Filled Cookies,140,https://www.bigbasket.com/media/uploads/p/l/1209667_2-cadbury-chocobakes-choc-filled-cookies.jpg,2x150 g,"Bakery, Cakes & Dairy"
Chocobakes Choc Filled Cookies/Biscuits - Family Pack,420,https://www.bigbasket.com/media/uploads/p/l/1219025_2-cadbury-chocobakes-choc-filled-cookiesbiscuits-family-pack.jpg,6X150 g,Snacks & Branded Foods
"Cookies - Assorted Flavours, Tasty Teatime Snack",300,https://www.bigbasket.com/media/uploads/p/l/40246054_1-unibic-cookies-assorted-flavours-tasty-teatime-snack.jpg,75 g,Snacks & Branded Foods
"Oreo-Vanilla, Jumbo Pack,500 g + Chocobakes Choc Layered Cakes-Family Pack,126g",205,https://www.bigbasket.com/media/uploads/p/l/1216321_3-cadbury-oreo-vanilla-jumbo-pack500-g-chocobakes-choc-layered-cakes-family-pack126g.jpg,Combo,Snacks & Branded Foods
"Namkeen - Aloo Bhujia, 150 g + Khatta Meetha, 150 g + Moong Dal, 150 g",147,https://www.bigbasket.com/media/uploads/p/l/1214760_1-tasties-namkeen-aloo-bhujia-150-g-khatta-meetha-150-g-moong-dal-150-g.jpg,Combo,Snacks & Branded Foods
"Mackerel Fish - Large, Whole Cleaned, Preservative Free, 4 to 6 pcs",485,https://www.bigbasket.com/media/uploads/p/l/10000703_33-fresho-mackerel-fish-large-whole-cleaned-preservative-free-3-4-pcs.jpg,500 g,"Eggs, Meat & Fish"
"Perk - Chocolate, Home Treats, 175.5 g, 27 Units",198,https://www.bigbasket.com/media/uploads/p/l/1207411_1-cadbury-perk-chocolate-home-treats-1755-g-27-units.jpg,2x175.5 g,Snacks & Branded Foods
"Perk - Chocolate, Home Treats",99,https://www.bigbasket.com/media/uploads/p/l/40019375_12-cadbury-perk-chocolate-home-treats.jpg,175.5 g,Snacks & Branded Foods
"Perk - Chocolate, Home Treats",297,https://www.bigbasket.com/media/uploads/p/l/1215895_1-cadbury-perk-chocolate-home-treats.jpg,3x175.5 g,Snacks & Branded Foods
Aamras Mango Fruit Juice,390,https://www.bigbasket.com/media/uploads/p/l/1208139_4-paper-boat-aamras-mango-fruit-juice.jpg,1 L,Beverages
Aamras Mango Fruit Juice,260,https://www.bigbasket.com/media/uploads/p/l/1202142_3-paper-boat-aamras-mango-fruit-juice.jpg,2x1 L,Beverages
Aamras Juice,130,https://www.bigbasket.com/media/uploads/p/l/30005367_3-paper-boat-aamras-juice.jpg,1 L,Beverages
"Total Care Baby Diaper Pants - Extra Large, 12-17 kg, With Anti-Rash Shield",1025,https://www.bigbasket.com/media/uploads/p/l/40110180_4-himalaya-baby-total-care-diaper-pants-extra-large.jpg,54 pcs,Baby Care
"Total Care Baby Diaper Pants - Extra Large, 12-17 kg, With Anti-Rash Shield",165,https://www.bigbasket.com/media/uploads/p/l/40151037_2-himalaya-total-care-baby-pants-x-large-9s.jpg,9 pcs,Baby Care
"Total Care Baby Diaper Pants - Extra Large, 12-17 kg, With Anti-Rash Shield",1450,https://www.bigbasket.com/media/uploads/p/l/40193879_1-himalaya-total-care-baby-pants-diapers-xl.jpg,74 pcs,Baby Care
Chicken Mixed Boneless,193,https://www.bigbasket.com/media/uploads/p/l/10000925_7-fresho-chicken-mixed-boneless.jpg,250 g,"Eggs, Meat & Fish"
"Chicken Mixed - Boneless, Antibiotic Residue-Free, 6-10 pcs",605,https://www.bigbasket.com/media/uploads/p/l/10001013_5-fresho-chicken-mixed-boneless-antibiotic-residue-free-6-10-pcs.jpg,1 kg,"Eggs, Meat & Fish"
"Oats Breakfast Cereal- Rich In Protein, Dietary Fibre, Nutritious, Easy To Cook",199,https://www.bigbasket.com/media/uploads/p/l/40194170_20-bb-royal-oats.jpg,1 kg,Snacks & Branded Foods
"Oats Breakfast Cereal- Rich In Protein, Dietary Fibre, Nutritious, Easy To Cook",398,https://www.bigbasket.com/media/uploads/p/l/1212330_5-bb-royal-instant-oats.jpg,2x1 kg,Snacks & Branded Foods
Lettuce - Iceberg,81.82,https://www.bigbasket.com/media/uploads/p/l/10000132_17-fresho-lettuce-iceberg.jpg,1 pc,Fruits & Vegetables
"Moonfils - Orange Cream, Centre Filled Puff Rolls, Italian Recipe, Soft & Delicious",20,https://www.bigbasket.com/media/uploads/p/l/277884_7-bauli-moonfils-orange.jpg,50 g,"Bakery, Cakes & Dairy"
Soya Drink Chocolate,435,https://www.bigbasket.com/media/uploads/p/l/1205153_3-sofit-soya-drink-chocolate.jpg,3x1 L,"Bakery, Cakes & Dairy"
Soya Drink Chocolate,290,https://www.bigbasket.com/media/uploads/p/l/1202891_3-sofit-soya-drink-chocolate.jpg,2x1 L,"Bakery, Cakes & Dairy"
Soya Drink Chocolate,145,https://www.bigbasket.com/media/uploads/p/l/175118_14-sofit-soya-drink-chocolate.jpg,1 L,"Bakery, Cakes & Dairy"
"Dipped Cookie, 150g + Chocobakes Choc Filled Cookies/Biscuits-Family Pack, 150g",140,https://www.bigbasket.com/media/uploads/p/l/1216322_1-cadbury-oreo-dipped-cookie-150g-chocobakes-choc-filled-cookiesbiscuits-family-pack-150g.jpg,Combo,Snacks & Branded Foods
Cookies - Honey Oatmeal,30,https://www.bigbasket.com/media/uploads/p/l/40016292_2-unibic-cookies-honey-oatmeal.jpg,75 g,Snacks & Branded Foods
Cookies - Honey Oatmeal,60,https://www.bigbasket.com/media/uploads/p/l/1206507_1-unibic-cookies-honey-oatmeal.jpg,2x75 g,Snacks & Branded Foods
Cookies - Honey Oatmeal,90,https://www.bigbasket.com/media/uploads/p/l/1212940_2-unibic-cookies-honey-oatmeal.jpg,3x75 g,Snacks & Branded Foods
Cookies - Honey Oatmeal,180,https://www.bigbasket.com/media/uploads/p/l/1212941_2-unibic-cookies-honey-oatmeal.jpg,6x75 g,Snacks & Branded Foods
Cookies - Honey Oatmeal,120,https://www.bigbasket.com/media/uploads/p/l/1204012_1-unibic-cookies-honey-oatmeal.jpg,4x75 g,Snacks & Branded Foods
Bar Cake - Vanilla,10,https://www.bigbasket.com/media/uploads/p/l/30007644_4-elite-bar-cake-vanilla.jpg,35 g,"Bakery, Cakes & Dairy"
Bar Cake - Vanilla,40,https://www.bigbasket.com/media/uploads/p/l/30007638_6-elite-bar-cake-vanilla.jpg,140 g,"Bakery, Cakes & Dairy"
Rusk - Milk,110,https://www.bigbasket.com/media/uploads/p/l/1203282_3-tasties-rusk-milk.jpg,2x200 g,"Bakery, Cakes & Dairy"
Rusk - Milk,55,https://www.bigbasket.com/media/uploads/p/l/40106011_11-tasties-rusk-milk.jpg,200 g,"Bakery, Cakes & Dairy"
Baby Powder,380,https://www.bigbasket.com/media/uploads/p/l/40181303_4-himalaya-baby-powder.jpg,700 g,Baby Care
"Muesli - 20% Nuts Delight, Multigrain Breakfast Cereal, High In Iron & Fibre, Naturally Cholesterol Free",745,https://www.bigbasket.com/media/uploads/p/l/40260406_1-kelloggs-muesli-20-nuts-delight-multigrain-breakfast-cereal-high-in-iron-fibre-naturally-cholesterol-free.jpg,1 kg,Snacks & Branded Foods
"Little Millet Noodles - No Maida, Not Fried",129,https://www.bigbasket.com/media/uploads/p/l/40230864_2-slurrp-farm-little-millet-noodles-no-maida-not-fried.jpg,192 g,Snacks & Branded Foods
"Little Millet Noodles - No Maida, Not Fried",387,https://www.bigbasket.com/media/uploads/p/l/1220728_3-slurrp-farm-little-millet-noodles-no-maida-not-fried.jpg,3x192 g,Snacks & Branded Foods
3 Minute Breakfast - Khatta Meetha Poha,25,https://www.bigbasket.com/media/uploads/p/l/40017644_7-mtr-3-minute-breakfast-khatta-meetha-poha.jpg,60 g,Snacks & Branded Foods
"Organic Probiotic Curd - Good For Digestion, Wholesome",51,https://www.bigbasket.com/media/uploads/p/l/40240134_2-akshayakalpa-organic-probiotic-curd-good-for-digestion-wholesome.jpg,500 g,"Bakery, Cakes & Dairy"
Lemon Grass,12.86,https://www.bigbasket.com/media/uploads/p/l/10000129_17-fresho-lemon-grass.jpg,100 g,Fruits & Vegetables
Rusk - Milk,35,https://www.bigbasket.com/media/uploads/p/l/30007660_1-elite-rusk-milk.jpg,200 g,"Bakery, Cakes & Dairy"
Rusk - Milk,10,https://www.bigbasket.com/media/uploads/p/l/30007659_5-elite-rusk-milk.jpg,63 g,"Bakery, Cakes & Dairy"
Rusk-Milk,20,https://www.bigbasket.com/media/uploads/p/l/40052068_3-elite-rusk-milk.jpg,108 g,"Bakery, Cakes & Dairy"
Rusk - Milk,50,https://www.bigbasket.com/media/uploads/p/l/40052069_10-elite-rusk-milk.jpg,300 g,"Bakery, Cakes & Dairy"
Potato Chips - Indian Masala,30,https://www.bigbasket.com/media/uploads/p/l/40217416_2-too-yul-potato-chips-indian-masala.jpg,70 g,Snacks & Branded Foods
Indian Masala Potato Chips - 40% Less Saturated Fat,50,https://www.bigbasket.com/media/uploads/p/l/40236337_2-too-yul-indian-masala-potato-chips-40-less-saturated-fat.jpg,90 g,Snacks & Branded Foods
Potato Chips - Indian Masala,20,https://www.bigbasket.com/media/uploads/p/l/40217411_1-too-yul-potato-chips-indian-masala.jpg,45 g,Snacks & Branded Foods
Chicken Thigh,444,https://www.bigbasket.com/media/uploads/p/l/10001010_5-fresho-chicken-thigh.jpg,1 kg,"Eggs, Meat & Fish"
"Chicken Thigh with bone - Antibiotic Residue-Free, Growth Hormone-Free",263,https://www.bigbasket.com/media/uploads/p/l/10000918_9-fresho-chicken-thigh-with-bone-antibiotic-residue-free-growth-hormone-free.jpg,500 g,"Eggs, Meat & Fish"
"Chicken Thigh with bone - Antibiotic Residue-Free, Growth Hormone-Free",151,https://www.bigbasket.com/media/uploads/p/l/10000919_9-fresho-chicken-thigh-with-bone-antibiotic-residue-free-growth-hormone-free.jpg,250 g,"Eggs, Meat & Fish"
Khari - Maska,218,https://www.bigbasket.com/media/uploads/p/l/1203312_1-tasties-khari-maska.jpg,2x200 g,"Bakery, Cakes & Dairy"
Khari - Maska,109,https://www.bigbasket.com/media/uploads/p/l/40106022_7-tasties-khari-maska.jpg,200 g,"Bakery, Cakes & Dairy"
"Chicken - Biryani Cut, Soft & Tender, 10 To 12 pcs",277,https://www.bigbasket.com/media/uploads/p/l/40227603_1-fresho-chicken-biryani-cut-soft-tender.jpg,500 g,"Eggs, Meat & Fish"
"Wonder Diaper Pants - Medium, Bubble-bed Technology, Pure Softness",749,https://www.bigbasket.com/media/uploads/p/l/40019513_22-huggies-wonder-pants-medium.jpg,50 pcs,Baby Care
"Wonder Diaper Pants - Medium, Bubble-bed Technology, Pure Softness",1199,https://www.bigbasket.com/media/uploads/p/l/40124834_11-huggies-wonder-pants-medium-.jpg,76 pcs,Baby Care
Wonder Diaper Pants - Medium,2398,https://www.bigbasket.com/media/uploads/p/l/1210003_2-huggies-wonder-diaper-pants-medium.jpg,2x76 pcs,Baby Care
"Wonder Diaper Pants - Medium, 7-12 Kg",1498,https://www.bigbasket.com/media/uploads/p/l/1209999_3-huggies-wonder-diaper-pants-medium-7-12-kg.jpg,2x50 pcs,Baby Care
"Nature Care Pants - With Organic Cotton, Monthly Pack, Large, pH Balanced Liner, For Delicate Skin",2499,https://www.bigbasket.com/media/uploads/p/l/40208028_2-huggies-nature-care-diaper-pants-large-monthly-pack.jpg,104 pcs,Baby Care
"Oreo - Vanilla, Jumbo Pack",145,https://www.bigbasket.com/media/uploads/p/l/40194051_6-cadbury-oreo-vanilla-jumbo-pack.jpg,500 g,Snacks & Branded Foods
"Oreo - Vanilla, Jumbo Pack",290,https://www.bigbasket.com/media/uploads/p/l/1215755_4-cadbury-oreo-vanilla-jumbo-pack.jpg,2x500 g,Snacks & Branded Foods
Classic Peanut Chikkis,75,https://www.bigbasket.com/media/uploads/p/l/40202687_7-indisecrets-classic-peanut-chikkis.jpg,100 g,Snacks & Branded Foods
Potato Stix - Aloo Chat,50,https://www.bigbasket.com/media/uploads/p/l/40208851_1-too-yul-potato-stix-aloo-chat.jpg,70 g,Snacks & Branded Foods
Potato Stix - Aloo Chat,100,https://www.bigbasket.com/media/uploads/p/l/1213758_2-too-yul-potato-stix-aloo-chat.jpg,2x75 g,Snacks & Branded Foods
Good Day Chocochip Cookies,140,https://www.bigbasket.com/media/uploads/p/l/40197805_3-britannia-good-day-chocochip-cookies.jpg,400 g,Snacks & Branded Foods
Chicken Biryani Cut 1kg  + Chicken Chilli Pieces Boneless 500 g,848,https://www.bigbasket.com/media/uploads/p/l/1215097_1-fresho-chicken-biryani-cut-1kg-chicken-chilli-pieces-boneless-500-g.jpg,Combo,"Eggs, Meat & Fish"
"Choco Almond Nutty Cookies - With No Maida, Healthy",105,https://www.bigbasket.com/media/uploads/p/l/40197884_3-open-secret-nutty-cookies-choco-almond-no-added-maida-40-50-nuts-box-of-6-cookies.jpg,75 g,Snacks & Branded Foods
Millet Pancake Combo - Banana+ Chocolate+ Blueberry + Classic (150 g each),646,https://www.bigbasket.com/media/uploads/p/l/1214720_1-slurrp-farm-millet-pancake-combo-banana-chocolate-blueberry-classic-150-g-each.jpg,Combo,Snacks & Branded Foods
Chicken - Biryani Cut 1 kg + BB Royal Biryani Basmati Rice 1 kg,669,https://www.bigbasket.com/media/uploads/p/l/1220960_1-fresho-chicken-biryani-cut-1-kg-bb-royal-biryani-basmati-rice-1-kg.jpg,Combo,"Eggs, Meat & Fish"
Elbow Pasta,280,https://www.bigbasket.com/media/uploads/p/l/1215128_2-keya-elbow-pasta.jpg,2x400 g,Snacks & Branded Foods
Elbow Pasta,140,https://www.bigbasket.com/media/uploads/p/l/40188538_5-keya-elbow-pasta.jpg,400 g,Snacks & Branded Foods
"Organic  Kashmir Honey, 500 g + Oats, 1 Kg",628,https://www.bigbasket.com/media/uploads/p/l/1215052_1-bb-royal-organic-kashmir-honey-500-g-oats-1-kg.jpg,Combo,Snacks & Branded Foods
"Foxtail Millet Noodles - No Maida, Not Fried",129,https://www.bigbasket.com/media/uploads/p/l/40230863_2-slurrp-farm-foxtail-millet-noodles-no-maida-not-fried.jpg,192 g,Snacks & Branded Foods
"Foxtail Millet Noodles - No Maida, Not Fried",387,https://www.bigbasket.com/media/uploads/p/l/1220727_3-slurrp-farm-foxtail-millet-noodles-no-maida-not-fried.jpg,3x192 g,Snacks & Branded Foods
Basa Fillet 1kg + Malabar Prawns 250g,1164,https://www.bigbasket.com/media/uploads/p/l/1215991_1-fresho-basa-fillet-1kg-malabar-prawns-250g.jpg,Combo,"Eggs, Meat & Fish"
Puff - Pastry Sheet,179,https://www.bigbasket.com/media/uploads/p/l/40083434_4-unroll-puff-pastry-sheet.jpg,320 g,Snacks & Branded Foods
Mutton - Biryani Pieces 1 Kg + BB Royal Biryani Basmati Rice 1 kg,1653,https://www.bigbasket.com/media/uploads/p/l/1220961_1-fresho-mutton-biryani-pieces-1-kg-bb-royal-biryani-basmati-rice-1-kg.jpg,Combo,"Eggs, Meat & Fish"
Happy Baby Gift Pack,1150,https://www.bigbasket.com/media/uploads/p/l/40118970_1-himalaya-baby-happy-baby-gift-pack.jpg,1 pc,Baby Care
"Chicken - Lollipop, Antibiotic Residue-Free, 14 To 20 pcs",290,https://www.bigbasket.com/media/uploads/p/l/10000928_11-fresho-chicken-lollipop-antibiotic-residue-free-10-12-pcs.jpg,500 g,"Eggs, Meat & Fish"
"Chicken - Lollipop, Antibiotic Residue-Free, 7 To 10 pcs",155,https://www.bigbasket.com/media/uploads/p/l/10000929_9-fresho-chicken-lollipop-antibiotic-residue-free.jpg,250 g,"Eggs, Meat & Fish"
"Chicken - Lollipop, Antibiotic Residue-Free, 28 To 35 pcs",527,https://www.bigbasket.com/media/uploads/p/l/10001015_4-fresho-chicken-lollipop-antibiotic-residue-free.jpg,1 kg,"Eggs, Meat & Fish"
"White Prawns - Medium, Unpeeled, 60 to 80 Pcs",870,https://www.bigbasket.com/media/uploads/p/l/10000780_18-fresho-white-prawns-medium-unpeeled.jpg,1 kg,"Eggs, Meat & Fish"
"White Prawns - Medium, Unpeeled, 30-50 pcs",541,https://www.bigbasket.com/media/uploads/p/l/10000971_14-fresho-white-prawns-medium-unpeeled-30-40-pcs.jpg,500 g,"Eggs, Meat & Fish"
"White Prawns - Medium, Unpeeled, 20-30 pcs",305,https://www.bigbasket.com/media/uploads/p/l/10000972_11-fresho-white-prawns-medium-unpeeled-20-30-pcs.jpg,250 g,"Eggs, Meat & Fish"
French Yogurt - Mango,45,https://www.bigbasket.com/media/uploads/p/l/40208614_1-mamie-yova-french-yogurt-mango.jpg,90 g,"Bakery, Cakes & Dairy"
Crushed Peanut Chikkis,75,https://www.bigbasket.com/media/uploads/p/l/40202691_7-indisecrets-crushed-peanut-chikkis.jpg,100 g,Snacks & Branded Foods
Khari - Jeera,238,https://www.bigbasket.com/media/uploads/p/l/1203320_1-tasties-khari-jeera.jpg,2x200 g,"Bakery, Cakes & Dairy"
Khari - Jeera,119,https://www.bigbasket.com/media/uploads/p/l/40106025_7-tasties-khari-jeera.jpg,200 g,"Bakery, Cakes & Dairy"
Dry Pants Diapers - Small,99,https://www.bigbasket.com/media/uploads/p/l/40190032_1-huggies-dry-pants-diapers-small.jpg,10 pcs,Baby Care
"Dry Diaper Pants - Small, Bubble-bed Technology, Cottony Soft",199,https://www.bigbasket.com/media/uploads/p/l/40190033_2-huggies-dry-pants-diapers-small.jpg,20 pcs,Baby Care
"Dry Diaper Pants - Small, Bubble-bed Technology, Cottony Soft",349,https://www.bigbasket.com/media/uploads/p/l/40190034_2-huggies-dry-pants-diapers-small.jpg,36 pcs,Baby Care
Dry Pants Diapers - Small Size,698,https://www.bigbasket.com/media/uploads/p/l/1212868_1-huggies-dry-pants-diapers-small-size.jpg,2x36's pack,Baby Care
"BB Royal Organic  Kashmir Honey, 500 g + Emperia Green Tea - Honey Lemon, 35 g",594,https://www.bigbasket.com/media/uploads/p/l/1215051_1-bb-combo-bb-royal-organic-kashmir-honey-500-g-emperia-green-tea-honey-lemon-35-g.jpg,Combo,Snacks & Branded Foods
Rajbhog Ice Cream,40,https://www.bigbasket.com/media/uploads/p/l/40190796_1-amul-rajbhog-ice-cream.jpg,125 ml,"Bakery, Cakes & Dairy"
Vanilla Wafers,50,https://www.bigbasket.com/media/uploads/p/l/40224030_2-britannia-treat-treat-creme-wafers-vanilla.jpg,60g,Snacks & Branded Foods
"Chicken - Biryani Cut, 20 To 25 pcs",474,https://www.bigbasket.com/media/uploads/p/l/40081296_4-fresho-chicken-biryani-cut.jpg,1 kg,"Eggs, Meat & Fish"
Organic Himalayan Kashmir Honey,858,https://www.bigbasket.com/media/uploads/p/l/1213800_1-bb-royal-organic-himalayan-kashmir-honey.jpg,2x500 g,Snacks & Branded Foods
Organic Himalayan Kashmir Honey,429,https://www.bigbasket.com/media/uploads/p/l/40184646_8-bb-royal-organic-himalayan-kashmir-honey.jpg,500 g,Snacks & Branded Foods
"White Prawns - Jumbo, Peeled & Deveined, 30-40 pcs",1125,https://www.bigbasket.com/media/uploads/p/l/40225845_2-fresho-white-prawns-jumbo-peeled-de-veined.jpg,500 g,"Eggs, Meat & Fish"
"White Prawns - Jumbo, Peeled & Deveined, 10-20 pcs",624,https://www.bigbasket.com/media/uploads/p/l/40225846_1-fresho-white-prawns-jumbo-peeled-de-veined.jpg,250 g,"Eggs, Meat & Fish"
Ready To Drink Protein Milkshake - Cold Coffee,100,https://www.bigbasket.com/media/uploads/p/l/40184800_5-raw-pressery-protein-milkshake-cold-coffee.jpg,200 ml,"Bakery, Cakes & Dairy"
Ready To Drink Protein Milkshake - Cold Coffee,300,https://www.bigbasket.com/media/uploads/p/l/1213867_1-raw-pressery-protein-milkshake-cold-coffee.jpg,3x200 ml,"Bakery, Cakes & Dairy"
Ready To Drink Protein Milkshake - Cold Coffee,200,https://www.bigbasket.com/media/uploads/p/l/1214615_1-raw-pressery-protein-milkshake-cold-coffee.jpg,2x200 ml,"Bakery, Cakes & Dairy"
"Royal Organic Wild Honey,500g+IndiSecrets Organic Tea-Infusion, Pure Tulsi,34g",598,https://www.bigbasket.com/media/uploads/p/l/1220657_1-bb-combo-royal-organic-wild-honey500gindisecrets-organic-tea-infusion-pure-tulsi34g.jpg,Combo,Snacks & Branded Foods
Nutrition Energy Bar - Almonds & Raisins,52,https://www.bigbasket.com/media/uploads/p/l/40130160_14-gooddiet-nutrition-energy-bar-almonds-raisins.jpg,40 g,Snacks & Branded Foods
Nutrition Energy Bar - Almonds & Raisins,156,https://www.bigbasket.com/media/uploads/p/l/1205652_1-gooddiet-nutrition-energy-bar-almonds-raisins.jpg,3x40 g,Snacks & Branded Foods
Nutrition Energy Bar - Almonds & Raisins,312,https://www.bigbasket.com/media/uploads/p/l/1205653_1-gooddiet-nutrition-energy-bar-almonds-raisins.jpg,6x40 g,Snacks & Branded Foods
Nutrition Energy Bar - Almonds & Raisins,520,https://www.bigbasket.com/media/uploads/p/l/1205654_1-gooddiet-nutrition-energy-bar-almonds-raisins.jpg,10x40 g,Snacks & Branded Foods
